date,retail_category,distributed_qty,avg_temperature,precipitation,is_holiday
2024-04-18,191,135.2,18.954326923076923,1.8638525641025643,0
2024-04-18,192,55.6,20.7663963963964,6.6245450450450445,0
2024-04-18,193,125.9,23.637354260089687,13.602300448430494,0
2024-04-18,194,19.59,19.24388888888889,2.2449250000000003,0
2024-04-18,195,13.200000000000001,19.489782608695652,3.761943478260869,0
2024-04-18,196,0.3,19.81,2.1067,0
2024-04-18,197,20.39,19.752499999999998,1.9926,0
2024-04-18,198,0.9,18.39,1.17775,0
2024-04-18,199,190.1,18.592039800995025,1.1421054726368158,0
2024-04-18,200,16.4,19.637500000000003,2.3645444444444443,0
2024-04-18,201,4.9,19.814545454545453,0.7841,0
2024-04-18,202,1.7,18.456666666666667,1.37995,0
2024-04-18,203,9.33,18.431538461538462,1.1417230769230768,0
2024-04-18,204,16.6,24.2528,16.246312,0
2024-04-18,205,130.44,18.9650826446281,1.9214971074380165,0
2024-04-18,206,0.7,18.11,0.9265,0
2024-04-18,207,6.6,24.713636363636365,18.600427272727273,0
2024-04-18,208,0.6,18.11,0.9364,0
2024-04-18,209,80.3,18.930733944954127,3.019822018348624,0
2024-04-18,210,0.1,18.93,0.93685,0
2024-04-18,211,0.9,18.994999999999997,3.31515,0
2024-04-18,212,49.8,23.157462686567165,12.356802985074626,0
2024-04-18,213,220.46,20.32314655172414,5.347452586206896,0
2024-04-18,214,15.0,18.410476190476192,1.0929904761904763,0
2024-04-18,215,58.4,18.577731092436974,1.1899050420168067,0
2024-04-18,216,400.26,19.687926267281103,4.161883870967742,0
2024-04-18,217,1.9,18.973333333333333,0.9505833333333333,0
2024-04-18,218,84.2,18.529618320610687,1.1197721374045801,0
2024-04-18,219,3.8,20.266923076923074,0.6954923076923076,0
2024-04-18,220,8.1,25.29421052631579,15.58967894736842,0
2024-04-18,221,98.8,18.659620253164555,1.6712462025316455,0
2024-04-18,222,25.1,19.640945945945948,3.555939189189189,0
2024-04-18,223,125.26,18.67840989399293,1.3493558303886926,0
2024-04-18,224,28.0,18.5596,1.305104,0
2024-04-18,225,49.27,19.55035294117647,2.572443529411765,0
2024-04-18,226,0.7,25.900000000000002,14.914766666666665,0
2024-04-18,227,138.4,18.994473684210526,2.4200296992481203,0
2024-04-18,228,15.6,18.428974358974358,1.2357358974358974,0
2024-04-18,229,336.15,21.68121442125237,9.053843833017076,0
2024-04-18,230,320.2,19.389064885496186,3.107088358778626,0
2024-04-18,231,22.8,21.41896551724138,8.042704926108375,0
2024-04-18,232,6.3,18.48315789473684,1.9497578947368421,0
2024-04-19,0,22.5,18.741960784313726,1.3668,0
2024-04-19,1,2244.86,19.44182228915663,2.337497590361446,0
2024-04-19,2,571.76,19.407258771929822,1.3497644736842107,0
2024-04-19,3,5.2,20.24837837837838,2.7472513513513515,0
2024-04-19,4,15.2,18.965799999999998,1.4908519999999998,0
2024-04-19,5,0.7,18.743333333333336,0.9936333333333334,0
2024-04-19,6,88.9,19.1583125,1.644818125,0
2024-04-19,7,297.6,21.549936440677964,6.895799152542373,0
2024-04-19,8,35.5,19.639848484848486,2.2808439393939395,0
2024-04-19,9,132.24,19.523333333333333,2.8400135802469135,0
2024-04-19,10,296.68,19.574642857142855,2.906289464285714,0
2024-04-19,11,141.27,18.762534246575342,1.4710438356164384,0
2024-04-19,12,0.3,18.59,1.0971,0
2024-04-19,13,7.58,19.830625,3.4274500000000003,0
2024-04-19,14,7.47,19.810434782608695,0.007982608695652175,0
2024-04-19,15,31.1,19.531754385964913,2.2756052631578947,0
2024-04-19,16,160.7,18.91368253968254,1.5798038095238094,0
2024-04-19,17,98.0,19.134223826714802,1.4539281588447652,0
2024-04-19,18,43.35,19.063658536585365,1.2048329268292683,0
2024-04-19,19,486.7,19.772543859649126,3.3739293859649124,0
2024-04-19,20,0.6000000000000001,25.785,16.7813,0
2024-04-19,21,0.1,25.823333333333334,16.199233333333336,0
2024-04-19,22,15.6,18.83243243243243,1.4818918918918917,0
2024-04-19,23,0.0,19.51,1.4931,0
2024-04-19,24,2320.06,19.200913242009133,1.696921689497717,0
2024-04-19,25,2.0,20.7775,5.615175,0
2024-04-19,26,26.4,19.29054054054054,2.3550324324324325,0
2024-04-19,27,33.12,18.94485294117647,1.5193279411764706,0
2024-04-19,28,0.30000000000000004,18.3,1.37555,0
2024-04-19,29,1.6,18.52,1.176775,0
2024-04-19,30,1.4000000000000001,19.932499999999997,2.1719749999999998,0
2024-04-19,31,2.6,18.91,1.5139,0
2024-04-19,32,1.1,19.025,1.13975,0
2024-04-19,33,2.2,19.833333333333332,2.5195000000000003,0
2024-04-19,34,0.3,21.41,1.4336,0
2024-04-19,35,2.0,21.3,0.8401,0
2024-04-19,36,2.4000000000000004,20.134999999999998,1.3077,0
2024-04-19,37,0.7,18.945,1.59535,0
2024-04-19,38,11.1,19.133333333333333,1.4802285714285714,0
2024-04-19,39,3.4,18.52375,1.6168,0
2024-04-19,40,2.0,19.525000000000002,1.4936833333333333,0
2024-04-19,41,26.0,19.313673469387755,1.6837061224489795,0
2024-04-19,42,118.25,19.182470588235294,1.5949101960784313,0
2024-04-19,43,0.7,19.325000000000003,1.16245,0
2024-04-19,44,5.8,18.5684,1.458428,0
2024-04-19,45,0.1,18.39,1.285,0
2024-04-19,46,74.3,19.187467532467533,1.7768720779220781,0
2024-04-19,47,4.2,21.229285714285712,7.20395,0
2024-04-19,48,15.75,19.581666666666667,2.2820777777777774,0
2024-04-19,49,14.0,20.438285714285715,5.1339,0
2024-04-19,50,5.4,19.676875,1.7899125,0
2024-04-19,51,76.48,19.550862068965518,1.933853448275862,0
2024-04-19,52,119.39,19.29616216216216,1.3685232432432433,0
2024-04-19,53,0.37,18.34,1.6908,0
2024-04-19,54,2.1,19.358571428571427,1.5542285714285715,0
2024-04-19,55,49.01,23.78975,12.825831249999998,0
2024-04-19,56,301.6,18.875463917525774,1.5116154639175259,0
2024-04-19,57,7.0,19.793333333333333,0.012240000000000001,0
2024-04-19,58,514.53,19.162021276595745,1.4773077507598784,0
2024-04-19,59,508.99,18.967682926829266,1.5448628048780488,0
2024-04-19,60,2276.5,19.827718687872764,2.925889314115308,0
2024-04-19,61,13.3,19.661,2.6370666666666667,0
2024-04-19,62,0.5,19.259999999999998,0.6441,0
2024-04-19,63,416.0,19.10911475409836,2.0895731147540983,0
2024-04-19,64,4.4,25.8475,14.9506,0
2024-04-19,65,268.168,19.731963677639047,2.268961520998865,0
2024-04-19,66,359.584,19.432565445026178,1.2296612565445026,0
2024-04-19,67,106.0,19.686018957345972,2.429365402843602,0
2024-04-19,68,10.5,19.605357142857144,1.3314285714285714,0
2024-04-19,69,4.5,19.362727272727273,0.5427,0
2024-04-19,70,1.9,25.87,17.7031,0
2024-04-19,71,102.60000000000001,19.195555555555558,1.8906725925925927,0
2024-04-19,72,367.6,22.524794007490637,11.39459288389513,0
2024-04-19,73,5.1,19.038148148148146,1.6173925925925927,0
2024-04-19,74,219.94,19.71235602094241,2.0139434554973823,0
2024-04-19,75,17.29,19.862285714285715,0.005245714285714286,0
2024-04-19,76,30.73,20.13113924050633,3.945129113924051,0
2024-04-19,77,941.88,19.440909791827295,1.6858290670778722,0
2024-04-19,78,273.33,20.019781818181816,3.3403512727272724,0
2024-04-19,79,14.8,19.613939393939393,2.699748484848485,0
2024-04-19,80,6.3,19.642857142857142,2.7584714285714287,0
2024-04-19,81,2983.87,19.229098143236072,1.6510612068965516,0
2024-04-19,82,1588.1,20.458928571428572,4.419229974489796,0
2024-04-19,83,122.66,19.431428571428572,2.058524761904762,0
2024-04-19,84,0.8,20.185000000000002,1.46425,0
2024-04-19,85,4.6000000000000005,25.32857142857143,17.4056,0
2024-04-19,86,403.32,19.92568253968254,3.5869206349206353,0
2024-04-19,87,5.17,18.82,1.5660222222222222,0
2024-04-19,88,167.81,20.163849206349205,4.508043253968254,0
2024-04-19,89,160.56,19.241796875,2.356537890625,0
2024-04-19,90,5.0,19.065714285714286,2.014885714285714,0
2024-04-19,91,0.3,18.97,1.489,0
2024-04-19,92,19.95,25.28333333333333,21.509845833333333,0
2024-04-19,93,51.0,18.905806451612904,1.4807086021505378,0
2024-04-19,94,608.81,20.34725917431193,4.367608944954128,0
2024-04-19,95,40.35,20.012236842105263,4.160151315789474,0
2024-04-19,96,295.19,18.97222222222222,1.4971269841269843,0
2024-04-19,97,167.2,18.956337579617834,1.475318152866242,0
2024-04-19,98,573.4,20.536436619718312,5.028757605633802,0
2024-04-19,99,257.95,20.640781990521326,5.101759952606635,0
2024-04-19,100,295.68,21.861540130151845,8.917659436008677,0
2024-04-19,101,372.07,19.417357723577236,1.8023135501355014,0
2024-04-19,102,1.5,18.8825,1.56155,0
2024-04-19,103,958.94,19.620349599417334,2.511497305171158,0
2024-04-19,104,800.92,19.5876625,2.3307205,0
2024-04-19,105,594.39,20.42853510895884,5.02952033898305,0
2024-04-19,106,140.95,20.273270676691727,4.968565413533835,0
2024-04-19,107,0.7,19.585,0.0918,0
2024-04-19,108,0.6,18.97,1.489,0
2024-04-19,109,151.03,19.253848039215686,1.6118384803921568,0
2024-04-19,110,313.34,20.381192052980133,3.880569315673289,0
2024-04-19,111,111.09,19.238413461538464,1.6042379807692309,0
2024-04-19,112,288.06,19.762619926199264,2.565328228782288,0
2024-04-19,113,1313.55,19.284848143982003,1.778838470191226,0
2024-04-19,114,253.73,19.295425531914894,1.9356659574468085,0
2024-04-19,115,130.2,19.188804347826085,1.8120717391304348,0
2024-04-19,116,158.55,19.06670926517572,1.6468977635782749,0
2024-04-19,117,2.7,19.105,2.086883333333333,0
2024-04-19,118,29.0,19.5145,2.292905,0
2024-04-19,119,26.36,25.497777777777777,16.820833333333333,0
2024-04-19,120,0.9,25.84,17.3307,0
2024-04-19,121,146.8,19.158872549019605,1.8316406862745098,0
2024-04-19,122,18.5,22.17962962962963,7.581011111111111,0
2024-04-19,123,913.61,20.095905383360524,3.630495106035889,0
2024-04-19,124,0.7,25.87,17.7031,0
2024-04-19,125,0.0,18.5325,1.336125,0
2024-04-19,126,20.0,18.929555555555556,1.477891111111111,0
2024-04-19,127,407.58,19.20608228980322,1.6331223613595707,0
2024-04-19,128,514.2,21.36014376996805,6.30018338658147,0
2024-04-19,129,40.11,19.486375000000002,2.29264875,0
2024-04-19,130,9.1,19.321,1.54,0
2024-04-19,131,356.49,19.575504385964912,2.338115131578947,0
2024-04-19,132,6.2,19.159285714285716,1.5200928571428574,0
2024-04-19,133,43.55,19.487945205479452,1.778054794520548,0
2024-04-19,134,1.2,19.51,1.4936,0
2024-04-19,135,27.1,19.02901639344262,1.739267213114754,0
2024-04-19,136,0.6000000000000001,19.175,0.0,0
2024-04-19,137,14.81,19.186,1.4925466666666667,0
2024-04-19,138,1.4000000000000001,19.05,0.6441,0
2024-04-19,139,130.33,19.35178988326848,1.548405447470817,0
2024-04-19,140,520.01,21.270653266331657,6.77145201005025,0
2024-04-19,141,10.9,19.067916666666665,1.6388583333333333,0
2024-04-19,142,335.28,19.368172268907564,1.3098539915966387,0
2024-04-19,143,7.6,25.288666666666664,20.4497,0
2024-04-19,144,2.7,20.86,1.4354,0
2024-04-19,145,99.08,19.272033898305086,1.5121514124293784,0
2024-04-19,146,37.3,19.045056818181816,1.5081005681818183,0
2024-04-19,147,3.0,21.625999999999998,6.714840000000001,0
2024-04-19,148,60.83,19.506129032258062,1.9244564516129032,0
2024-04-19,149,1399.87,19.831290801186945,2.8803155786350145,0
2024-04-19,150,17.9,21.136000000000003,7.4714100000000006,0
2024-04-19,151,2.87,20.20285714285714,1.1797857142857142,0
2024-04-19,152,2.2,19.35,0.0,0
2024-04-19,153,101.67,19.137237569060773,1.4292237569060775,0
2024-04-19,154,1291.1,19.61498635122839,1.5035717925386716,0
2024-04-19,155,8.26,20.358,4.380272,0
2024-04-19,156,320.96,19.746363636363636,3.238559393939394,0
2024-04-19,157,237.9,19.38072434607646,1.7212670020120724,0
2024-04-19,158,15.2,22.195675675675677,13.99574864864865,0
2024-04-19,159,11.46,19.616,2.3313800000000002,0
2024-04-19,160,176.85,19.36265917602996,1.886688764044944,0
2024-04-19,161,86.37,19.42668067226891,2.4218273109243698,0
2024-04-19,162,4.7,21.603333333333335,6.055233333333334,0
2024-04-19,163,77.1,18.94945205479452,1.4850164383561644,0
2024-04-19,164,19.7,23.163333333333334,13.42302857142857,0
2024-04-19,165,8.5,19.892857142857142,1.4023928571428572,0
2024-04-19,166,184.73,19.86297709923664,2.090628244274809,0
2024-04-19,167,587.9,19.156495132127954,1.6330200278164118,0
2024-04-19,168,759.07,19.52080786026201,2.0389945414847164,0
2024-04-19,169,20.0,18.953205128205127,1.5229064102564103,0
2024-04-19,170,283.37,19.397299270072992,1.6848255474452556,0
2024-04-19,171,3.6,19.841666666666665,3.7582833333333334,0
2024-04-19,172,492.43,19.277685950413225,1.620081955922865,0
2024-04-19,173,134.09,19.544545454545453,1.6205832167832168,0
2024-04-19,174,73.69,19.91279661016949,2.327051694915254,0
2024-04-19,175,1.1,25.755,16.408900000000003,0
2024-04-19,176,287.95,19.13205980066445,1.5940066445182723,0
2024-04-19,177,428.6,19.58794936708861,1.5038531645569622,0
2024-04-19,178,6.8,19.01625,1.59945625,0
2024-04-19,179,729.96,19.224343163538876,1.8274340482573725,0
2024-04-19,180,965.23,20.528766716196138,5.566468647845468,0
2024-04-19,181,643.04,19.871794195250658,2.757820580474934,0
2024-04-19,182,40.29,20.12228346456693,3.6741598425196846,0
2024-04-19,183,185.05,19.800056657223795,1.3573657223796034,0
2024-04-19,184,1196.3,20.095109289617486,3.9199666666666664,0
2024-04-19,185,1.4,20.86,1.4354,0
2024-04-19,186,22.49,19.87764705882353,3.831573529411765,0
2024-04-19,187,50.73,18.900666666666666,1.572896,0
2024-04-19,188,296.9,19.522247191011235,2.1895955056179774,0
2024-04-19,189,18.6,19.724333333333334,0.05396666666666667,0
2024-04-19,190,151.04,19.47573619631902,1.6141328220858897,0
2024-04-19,191,195.1,19.599871794871795,1.6922455128205127,0
2024-04-19,192,71.5,21.376216216216214,6.398663963963965,0
2024-04-19,193,150.2,23.63659192825112,13.964361434977578,0
2024-04-19,194,26.6,20.078194444444446,1.8726305555555554,0
2024-04-19,195,14.8,19.958695652173912,3.8056391304347827,0
2024-04-19,196,0.7,20.86,1.4354,0
2024-04-19,197,19.07,19.774375,1.52393125,0
2024-04-19,198,1.5,18.65,1.3974000000000002,0
2024-04-19,199,225.4,19.023432835820895,1.4692587064676619,0
2024-04-19,200,15.1,20.005277777777778,2.470327777777778,0
2024-04-19,201,5.2,19.522727272727273,0.31417272727272727,0
2024-04-19,202,3.35,18.763333333333332,1.5945833333333335,0
2024-04-19,203,12.47,18.762307692307694,1.4908038461538462,0
2024-04-19,204,16.8,24.273600000000002,17.006336,0
2024-04-19,205,152.3,19.471115702479338,1.812795041322314,0
2024-04-19,206,0.2,18.39,1.2895,0
2024-04-19,207,7.17,24.476363636363637,19.375354545454545,0
2024-04-19,208,0.4,18.39,1.2882,0
2024-04-19,209,105.0,19.572385321100917,2.5912045871559632,0
2024-04-19,210,0.30000000000000004,19.42,1.4926,0
2024-04-19,211,1.3,20.125,3.2169000000000003,0
2024-04-19,212,45.02,23.363134328358207,12.599274626865672,0
2024-04-19,213,244.65,20.848060344827587,5.13964525862069,0
2024-04-19,214,12.4,18.753809523809522,1.4521714285714284,0
2024-04-19,215,62.6,19.058823529411764,1.5010848739495797,0
2024-04-19,216,459.19,20.1386866359447,4.388030875576037,0
2024-04-19,217,1.6,19.403333333333332,1.23165,0
2024-04-19,218,75.9,18.927748091603053,1.5050324427480917,0
2024-04-19,219,4.63,19.97153846153846,0.11041538461538461,0
2024-04-19,220,9.32,25.332631578947368,15.972873684210526,0
2024-04-19,221,116.4,19.19246835443038,1.8476006329113925,0
2024-04-19,222,28.3,20.131486486486487,3.457510810810811,0
2024-04-19,223,161.21,19.198551236749115,1.5072056537102474,0
2024-04-19,224,44.0,19.015600000000003,1.485292,0
2024-04-19,225,59.08,20.644235294117646,1.959645882352941,0
2024-04-19,226,1.1,25.916666666666668,16.198866666666667,0
2024-04-19,227,155.3,19.437932330827067,2.5335766917293236,0
2024-04-19,228,16.7,18.83923076923077,1.5994384615384616,0
2024-04-19,229,392.22,21.861992409867174,9.538445161290323,0
2024-04-19,230,419.4,20.019103053435114,2.972485496183206,0
2024-04-19,231,38.9,21.620837438423646,8.470668965517241,0
2024-04-19,232,9.9,18.986842105263158,1.9633684210526317,0
2024-04-20,0,22.8,18.84921568627451,1.7613450980392156,1
2024-04-20,1,2552.8,19.512906626506023,2.6031010542168675,1
2024-04-20,2,652.1,19.39234649122807,1.823747807017544,1
2024-04-20,3,6.3999999999999995,20.224864864864866,3.3545000000000003,1
2024-04-20,4,14.6,19.046400000000002,1.861246,1
2024-04-20,5,1.4,18.61,1.3616666666666666,1
2024-04-20,6,57.9,19.2545,1.914526875,1
2024-04-20,7,549.9,21.550127118644067,7.119676694915254,1
2024-04-20,8,46.02,19.700151515151514,2.126693939393939,1
2024-04-20,9,155.0,19.567283950617284,3.227304938271605,1
2024-04-20,10,393.65,19.610660714285714,3.1662417857142855,1
2024-04-20,11,147.52,18.9022602739726,1.8284691780821918,1
2024-04-20,12,0.3,19.1,1.2766,1
2024-04-20,13,12.2,19.89875,3.91423125,1
2024-04-20,14,5.9,19.577826086956524,0.4939913043478261,1
2024-04-20,15,36.4,19.632105263157893,2.761654385964912,1
2024-04-20,16,203.4,18.999492063492063,1.9454755555555554,1
2024-04-20,17,103.6,19.16505415162455,1.8339859205776172,1
2024-04-20,18,51.03,19.128658536585366,1.520260975609756,1
2024-04-20,19,707.9,19.830263157894738,3.8264881578947367,1
2024-04-20,20,1.8,25.92,16.90095,1
2024-04-20,21,1.7,25.903333333333336,16.744600000000002,1
2024-04-20,22,23.1,18.926756756756756,1.8159972972972973,1
2024-04-20,23,0.3,19.5,1.7993,1
2024-04-20,24,1690.66,19.288607305936072,1.9728253424657534,1
2024-04-20,25,1.5,20.9,5.930299999999999,1
2024-04-20,26,39.52,19.387027027027028,2.632391891891892,1
2024-04-20,27,44.25,19.027500000000003,1.8492,1
2024-04-20,28,0.30000000000000004,18.52,1.73395,1
2024-04-20,29,1.8,18.6225,1.64035,1
2024-04-20,30,1.8,20.0575,2.6809,1
2024-04-20,31,0.2,18.96,1.5593,1
2024-04-20,32,1.2999999999999998,19.465,1.2885499999999999,1
2024-04-20,33,2.1,19.91333333333333,4.281366666666667,1
2024-04-20,34,0.7,20.92,2.8933,1
2024-04-20,35,2.0,20.84,2.9642,1
2024-04-20,36,4.3,19.965,2.81295,1
2024-04-20,37,2.0,18.83,1.87085,1
2024-04-20,38,12.3,19.30047619047619,1.7063666666666666,1
2024-04-20,39,4.6,18.56375,2.0102375,1
2024-04-20,40,1.2,19.378333333333334,1.7965333333333333,1
2024-04-20,41,35.16,19.360612244897958,2.0724938775510204,1
2024-04-20,42,135.34,19.228823529411766,1.9689043137254902,1
2024-04-20,43,1.2,19.125,1.5063499999999999,1
2024-04-20,44,5.8,18.720399999999998,1.8728399999999998,1
2024-04-20,45,0.0,18.63,1.8171,1
2024-04-20,46,100.4,19.23818181818182,2.1103181818181818,1
2024-04-20,47,8.5,21.506428571428568,6.797214285714285,1
2024-04-20,48,15.6,19.635833333333334,2.6219694444444444,1
2024-04-20,49,18.1,20.437142857142856,5.232488571428571,1
2024-04-20,50,8.66,19.729375,2.34935625,1
2024-04-20,51,107.779,19.619482758620688,2.2890431034482757,1
2024-04-20,52,187.8,19.320972972972974,1.674464864864865,1
2024-04-20,53,0.4,18.15,1.9759,1
2024-04-20,54,3.1,19.360000000000003,1.8995142857142857,1
2024-04-20,55,41.87,23.7605,12.97285875,1
2024-04-20,56,198.8,18.945979381443298,1.861525085910653,1
2024-04-20,57,8.4,19.60666666666667,0.5663466666666667,1
2024-04-20,58,550.73,19.177872340425534,1.8328968085106383,1
2024-04-20,59,327.81,19.032408536585365,1.8737954268292685,1
2024-04-20,60,3388.9,19.875591451292248,3.22247162027833,1
2024-04-20,61,15.6,19.723333333333333,3.2476166666666666,1
2024-04-20,62,1.1,19.18,1.1044,1
2024-04-20,63,548.2,19.165180327868853,2.418885901639344,1
2024-04-20,64,6.9,26.0225,16.31315,1
2024-04-20,65,650.787,19.778388195232687,2.655312485811578,1
2024-04-20,66,361.5,19.433062827225132,1.6668890052356022,1
2024-04-20,67,117.3,19.82516587677725,2.6893644549763036,1
2024-04-20,68,21.5,19.583214285714288,1.7668571428571427,1
2024-04-20,69,14.8,19.312727272727273,1.068109090909091,1
2024-04-20,70,1.3,25.97,17.6608,1
2024-04-20,71,139.7,19.290296296296297,2.168274074074074,1
2024-04-20,72,462.4,22.543558052434456,11.414447565543071,1
2024-04-20,73,10.1,19.117777777777775,2.1193999999999997,1
2024-04-20,74,245.37,19.707958115183246,2.4149806282722515,1
2024-04-20,75,22.3,19.594857142857144,0.4809771428571428,1
2024-04-20,76,39.87,20.27354430379747,4.022320253164557,1
2024-04-20,77,1157.6,19.478010794140324,2.1208249036237468,1
2024-04-20,78,387.87,20.05247272727273,3.526534181818182,1
2024-04-20,79,19.8,19.77,2.8984333333333336,1
2024-04-20,80,9.200000000000001,19.66357142857143,3.337364285714286,1
2024-04-20,81,2964.84,19.300954907161803,2.041248474801061,1
2024-04-20,82,4547.9,20.48468112244898,4.740372576530612,1
2024-04-20,83,142.45,19.468857142857143,2.383237142857143,1
2024-04-20,84,0.8,20.23,2.3437,1
2024-04-20,85,8.4,25.345714285714287,19.156728571428573,1
2024-04-20,86,469.85,19.95019047619048,3.7334461904761906,1
2024-04-20,87,7.4,18.84,1.8668333333333333,1
2024-04-20,88,182.44,20.166031746031745,4.7534567460317465,1
2024-04-20,89,152.23,19.3267578125,2.494709765625,1
2024-04-20,90,6.800000000000001,19.13714285714286,2.6386285714285713,1
2024-04-20,91,0.5,19.17,1.6134,1
2024-04-20,92,15.9,25.10375,19.794745833333334,1
2024-04-20,93,54.24,18.953333333333333,1.8286096774193548,1
2024-04-20,94,974.03,20.415837155963303,4.69254002293578,1
2024-04-20,95,50.65,20.03407894736842,4.344852631578948,1
2024-04-20,96,282.13,19.034412698412698,1.8558177777777776,1
2024-04-20,97,444.55,19.009490445859875,1.8034640127388535,1
2024-04-20,98,668.08,20.597577464788735,5.3014945070422534,1
2024-04-20,99,357.45,20.678791469194316,5.431716113744076,1
2024-04-20,100,389.21,21.88173535791757,9.029426681127983,1
2024-04-20,101,514.42,19.478631436314362,2.1835529810298104,1
2024-04-20,102,3.2,19.54,1.547075,1
2024-04-20,103,1500.01,19.676227239621266,2.8315127458120903,1
2024-04-20,104,1264.56,19.6524375,2.6369746249999997,1
2024-04-20,105,727.01,20.4927602905569,5.317597820823244,1
2024-04-20,106,172.83,20.366804511278193,4.92218007518797,1
2024-04-20,107,0.5,19.45,0.37460000000000004,1
2024-04-20,108,1.0,19.17,1.6134,1
2024-04-20,109,192.44,19.320735294117647,2.0466470588235297,1
2024-04-20,110,351.42,20.416467991169977,4.15169646799117,1
2024-04-20,111,134.9,19.283317307692307,1.9701600961538461,1
2024-04-20,112,368.41,19.75461254612546,2.8123385608856086,1
2024-04-20,113,1632.66,19.336287964004498,2.194570303712036,1
2024-04-20,114,288.68,19.38433510638298,2.1385531914893616,1
2024-04-20,115,135.5,19.24853260869565,2.1407951086956523,1
2024-04-20,116,220.18,19.139105431309904,1.845638338658147,1
2024-04-20,117,3.1,19.223333333333333,2.073933333333333,1
2024-04-20,118,40.3,19.5225,2.669345,1
2024-04-20,119,47.14,25.488333333333333,17.435377777777777,1
2024-04-20,120,1.6,25.63,18.52875,1
2024-04-20,121,149.4,19.204362745098038,2.1613470588235293,1
2024-04-20,122,22.77,22.067592592592593,8.081488888888888,1
2024-04-20,123,1052.98,20.12889070146819,3.926643148450245,1
2024-04-20,124,1.4,25.97,17.6608,1
2024-04-20,125,0.0,18.765,1.7658,1
2024-04-20,126,18.1,18.980888888888888,1.7962644444444444,1
2024-04-20,127,443.59000000000003,19.29788908765653,1.8654855098389982,1
2024-04-20,128,623.3,21.34468051118211,6.744445207667731,1
2024-04-20,129,47.59,19.492,2.59737875,1
2024-04-20,130,12.6,19.598,1.2994400000000002,1
2024-04-20,131,434.71,19.63469298245614,2.740965350877193,1
2024-04-20,132,7.2,19.19357142857143,1.8708571428571428,1
2024-04-20,133,57.6,19.525342465753422,2.0564890410958907,1
2024-04-20,134,0.3,19.5,1.7975,1
2024-04-20,135,33.98,19.114918032786886,2.0011524590163936,1
2024-04-20,136,0.9,18.994999999999997,0.5107999999999999,1
2024-04-20,137,14.87,19.279999999999998,1.7356900000000002,1
2024-04-20,138,1.4,19.104999999999997,1.17635,1
2024-04-20,139,181.26,19.343696498054474,1.845303112840467,1
2024-04-20,140,482.02,21.224748743718596,7.005426381909548,1
2024-04-20,141,17.4,19.155833333333334,1.9506625,1
2024-04-20,142,439.87,19.373235294117645,1.6455644957983193,1
2024-04-20,143,15.4,25.244666666666667,19.43264,1
2024-04-20,144,2.8,20.96,2.8881,1
2024-04-20,145,111.3,19.304689265536723,1.9119429378531074,1
2024-04-20,146,54.46,19.11886363636364,1.9192,1
2024-04-20,147,2.1,21.752,7.56696,1
2024-04-20,148,90.07,19.479435483870965,2.370758064516129,1
2024-04-20,149,1657.02,19.87894658753709,3.275206676557864,1
2024-04-20,150,28.900000000000002,21.1175,7.40643,1
2024-04-20,151,3.08,20.02,1.8974142857142857,1
2024-04-20,152,1.7,19.18,0.42110000000000003,1
2024-04-20,153,295.5,19.23939226519337,1.7016187845303867,1
2024-04-20,154,1249.3,19.62201091901729,1.924938034576888,1
2024-04-20,155,17.8,20.422,5.028268,1
2024-04-20,156,395.54,19.773333333333333,3.422162222222222,1
2024-04-20,157,413.1,19.435955734406438,2.0510879275653924,1
2024-04-20,158,22.9,22.06135135135135,12.315408108108107,1
2024-04-20,159,13.62,19.797,2.744115,1
2024-04-20,160,163.5,19.402883895131087,2.1704397003745317,1
2024-04-20,161,102.4,19.50218487394958,2.8231592436974786,1
2024-04-20,162,5.7,21.439999999999998,7.309016666666667,1
2024-04-20,163,94.1,19.011438356164383,1.8250609589041098,1
2024-04-20,164,29.4,23.049523809523812,12.75635714285714,1
2024-04-20,165,11.4,19.792857142857144,2.0114642857142857,1
2024-04-20,166,208.23,19.84618320610687,2.515835114503817,1
2024-04-20,167,616.28,19.252837273991656,2.0321086230876215,1
2024-04-20,168,1003.23,19.56310043668122,2.380526310043668,1
2024-04-20,169,39.8,19.024102564102567,1.8612910256410256,1
2024-04-20,170,270.2,19.457536496350365,2.0798677007299267,1
2024-04-20,171,3.6,20.035,3.881983333333333,1
2024-04-20,172,591.0,19.294724517906335,2.023291046831956,1
2024-04-20,173,199.8,19.553986013986012,2.0895534965034965,1
2024-04-20,174,82.49,19.949745762711867,2.557220338983051,1
2024-04-20,175,1.1,25.58,17.768900000000002,1
2024-04-20,176,372.83,19.176611295681063,1.9451079734219268,1
2024-04-20,177,533.33,19.54845569620253,1.9325463291139242,1
2024-04-20,178,10.2,19.05375,2.05094375,1
2024-04-20,179,930.58,19.282426273458444,2.134761930294906,1
2024-04-20,180,1256.85,20.589361069836553,5.749865824665676,1
2024-04-20,181,636.27,19.88617414248021,3.061762928759894,1
2024-04-20,182,56.95,20.17472440944882,4.152168503937007,1
2024-04-20,183,189.8,19.74841359773371,1.8253818696883852,1
2024-04-20,184,1351.26,20.22153005464481,4.224674590163935,1
2024-04-20,185,2.7,20.96,2.8881,1
2024-04-20,186,25.23,20.029705882352943,4.2695558823529405,1
2024-04-20,187,77.8,18.958000000000002,1.9065013333333332,1
2024-04-20,188,380.19,19.69247191011236,2.248808426966292,1
